,revision_id,page_name,timestamp,size,comment,tags,unique_id,Year,Month,Day,Day of Week,Hour,is_reverted,diffPrev_size,diffNext_size
420,1176726709,List of WWE personnel,2023-09-23 16:24:57,146270,/* Men's division */,['wikieditor'],420,2023,9,23,5,16,False,-303.0,34.0
421,1176726294,List of WWE personnel,2023-09-23 16:21:29,145967,/* Women's division */,['wikieditor'],421,2023,9,23,5,16,False,302.0,303.0
422,1176673232,List of WWE personnel,2023-09-23 07:26:01,146269,/* Women's division */,['wikieditor'],422,2023,9,23,5,7,False,0.0,-302.0
423,1176627485,List of WWE personnel,2023-09-22 23:31:52,146269,/* Men's division */,['visualeditor'],423,2023,9,22,4,23,False,478.0,0.0
424,1176598456,List of WWE personnel,2023-09-22 19:33:44,146747,/* Men's division */,['wikieditor'],424,2023,9,22,4,19,False,130.0,-478.0
425,1176529667,List of WWE personnel,2023-09-22 09:10:53,146877,,['wikieditor'],425,2023,9,22,4,9,False,237.0,-130.0
426,1176473060,List of WWE personnel,2023-09-21 22:52:29,147114,,"['mobile edit', 'mobile app edit', 'ios app edit']",426,2023,9,21,3,22,False,108.0,-237.0
427,1176472508,List of WWE personnel,2023-09-21 22:47:43,147222,,"['mobile edit', 'mobile app edit', 'ios app edit']",427,2023,9,21,3,22,False,230.0,-108.0
428,1176466635,List of WWE personnel,2023-09-21 21:58:07,147452,,"['mobile edit', 'mobile app edit', 'ios app edit']",428,2023,9,21,3,21,False,383.0,-230.0
429,1176461792,List of WWE personnel,2023-09-21 21:23:08,147835,,"['mobile edit', 'mobile app edit', 'ios app edit']",429,2023,9,21,3,21,False,257.0,-383.0
430,1176460418,List of WWE personnel,2023-09-21 21:14:51,148092,,"['mobile edit', 'mobile app edit', 'ios app edit']",430,2023,9,21,3,21,False,685.0,-257.0
431,1176459423,List of WWE personnel,2023-09-21 21:08:29,148777,/* Men's division */,['wikieditor'],431,2023,9,21,3,21,False,498.0,-685.0
432,1176457921,List of WWE personnel,2023-09-21 20:59:23,149275,,"['mobile edit', 'mobile app edit', 'ios app edit']",432,2023,9,21,3,20,False,399.0,-498.0
433,1176457766,List of WWE personnel,2023-09-21 20:58:21,149674,,"['mobile edit', 'mobile app edit', 'ios app edit']",433,2023,9,21,3,20,False,718.0,-399.0
434,1176455124,List of WWE personnel,2023-09-21 20:39:47,150392,,"['mobile edit', 'mobile app edit', 'ios app edit']",434,2023,9,21,3,20,False,287.0,-718.0
435,1176450030,List of WWE personnel,2023-09-21 20:03:32,150679,/* Men's division */,['wikieditor'],435,2023,9,21,3,20,False,228.0,-287.0
436,1176426131,List of WWE personnel,2023-09-21 17:15:55,150907,/* Men's division */,['wikieditor'],436,2023,9,21,3,17,False,-155.0,-228.0
437,1176425942,List of WWE personnel,2023-09-21 17:14:31,150752,/* Men's division */,['wikieditor'],437,2023,9,21,3,17,False,-168.0,155.0
438,1176416869,List of WWE personnel,2023-09-21 16:07:14,150584,/* Men's division */,['wikieditor'],438,2023,9,21,3,16,False,1.0,168.0
439,1176416769,List of WWE personnel,2023-09-21 16:06:29,150585,,['wikieditor'],439,2023,9,21,3,16,False,455.0,-1.0
440,1176416123,List of WWE personnel,2023-09-21 16:02:12,151040,/* Men's division */,['wikieditor'],440,2023,9,21,3,16,False,496.0,-455.0
441,1176411942,List of WWE personnel,2023-09-21 15:32:36,151536,/* Men's division */,['wikieditor'],441,2023,9,21,3,15,False,488.0,-496.0
442,1176411899,List of WWE personnel,2023-09-21 15:32:21,152024,/* Men's division */,['wikieditor'],442,2023,9,21,3,15,False,231.0,-488.0
443,1176411377,List of WWE personnel,2023-09-21 15:28:09,152255,/* Men's division */,['wikieditor'],443,2023,9,21,3,15,False,238.0,-231.0
444,1176409834,List of WWE personnel,2023-09-21 15:15:03,152493,/* Women's division */,['wikieditor'],444,2023,9,21,3,15,False,393.0,-238.0
445,1176409067,List of WWE personnel,2023-09-21 15:07:57,152886,/* Men's division */,['wikieditor'],445,2023,9,21,3,15,False,234.0,-393.0
446,1176407493,List of WWE personnel,2023-09-21 14:54:46,153120,where we go...,['wikieditor'],446,2023,9,21,3,14,False,207.0,-234.0
447,1176406008,List of WWE personnel,2023-09-21 14:42:26,153327,,"['mobile edit', 'mobile app edit', 'ios app edit']",447,2023,9,21,3,14,False,371.0,-207.0
448,1176099844,List of WWE personnel,2023-09-19 13:33:33,153698,"If you remove a pic, replace it",['wikieditor'],448,2023,9,19,1,13,False,-74.0,-371.0
449,1176076474,List of WWE personnel,2023-09-19 09:12:39,153624,Removing [[:c:File:Carmelo-Hayes_in_December_2022.jpg|Carmelo-Hayes_in_December_2022.jpg]]; it has been deleted from Commons by [[:c:User:Krd|Krd]] because: No permission since 11 September 2023.,[],449,2023,9,19,1,9,True,74.0,74.0
450,1175664876,List of WWE personnel,2023-09-16 15:17:30,153698,/* TKO Board of Directors */,['wikieditor'],450,2023,9,16,5,15,False,0.0,-74.0
451,1175655833,List of WWE personnel,2023-09-16 13:52:59,153698,Nothing official here ; still in roster on wwe.com,"['mw-undo', 'wikieditor']",451,2023,9,16,5,13,False,-238.0,0.0
452,1175574888,List of WWE personnel,2023-09-16 00:18:30,153460,No longer in WWE after contract expired yesterday.,"['mw-reverted', 'wikieditor']",452,2023,9,16,5,0,False,238.0,238.0
453,1175503994,List of WWE personnel,2023-09-15 14:00:05,153698,/* TKO Board of Directors */,['wikieditor'],453,2023,9,15,4,14,False,23.0,-238.0
454,1175503667,List of WWE personnel,2023-09-15 13:56:52,153721,/* TKO Board of Directors */,['wikieditor'],454,2023,9,15,4,13,False,-4.0,-23.0
455,1175389141,List of WWE personnel,2023-09-14 18:15:26,153717,Restored revision 1175360985 by [[Special:Contributions/Joshprost99|Joshprost99]] ([[User talk:Joshprost99|talk]]): Wrestling Observer is reporting that they are indeed gone,"['mw-undo', 'twinkle']",455,2023,9,14,3,18,False,616.0,4.0
456,1175362371,List of WWE personnel,2023-09-14 14:54:47,154333,"Undid revision 1175360985 by [[Special:Contributions/Joshprost99|Joshprost99]] ([[User talk:Joshprost99|talk]]) Unexplained deletion, both appear to still be listed on WWE's site","['mw-undo', 'mw-reverted', 'wikieditor']",456,2023,9,14,3,14,True,-616.0,-616.0
457,1175360985,List of WWE personnel,2023-09-14 14:43:34,153717,,"['mobile edit', 'mobile app edit', 'ios app edit', 'mw-reverted']",457,2023,9,14,3,14,False,616.0,616.0
458,1175357918,List of WWE personnel,2023-09-14 14:18:57,154333,/* Senior management */,['wikieditor'],458,2023,9,14,3,14,False,19.0,-616.0
459,1175222752,List of WWE personnel,2023-09-13 15:01:35,154352,/* Corporate staff */,['wikieditor'],459,2023,9,13,2,15,False,1.0,-19.0
460,1175222547,List of WWE personnel,2023-09-13 14:59:58,154353,/* TKO Board of Directors */,['wikieditor'],460,2023,9,13,2,14,False,-4.0,-1.0
461,1175157232,List of WWE personnel,2023-09-13 04:03:38,154349,champs get pics,['wikieditor'],461,2023,9,13,2,4,False,-79.0,4.0
462,1175150000,List of WWE personnel,2023-09-13 03:06:23,154270,/* Women's division */,"['mobile edit', 'mobile web edit']",462,2023,9,13,2,3,False,-24.0,79.0
463,1175149919,List of WWE personnel,2023-09-13 03:05:52,154246,/* Women's division */,"['mobile edit', 'mobile web edit']",463,2023,9,13,2,3,False,24.0,24.0
464,1175120033,List of WWE personnel,2023-09-12 22:36:29,154270,ditto,['wikieditor'],464,2023,9,12,1,22,False,27.0,-24.0
465,1175119339,List of WWE personnel,2023-09-12 22:30:41,154297,ditto,['wikieditor'],465,2023,9,12,1,22,False,24.0,-27.0
466,1175119039,List of WWE personnel,2023-09-12 22:27:41,154321,"Since Emanuel and VKM are on the Board of Directors, it makes more sense to list them there",['wikieditor'],466,2023,9,12,1,22,False,85.0,-24.0
467,1175080037,List of WWE personnel,2023-09-12 17:44:56,154406,/* TKO board of directors */,['wikieditor'],467,2023,9,12,1,17,False,0.0,-85.0
468,1175070615,List of WWE personnel,2023-09-12 16:29:42,154406,,['wikieditor'],468,2023,9,12,1,16,False,-2.0,0.0
469,1175047540,List of WWE personnel,2023-09-12 13:08:56,154404,/* Senior management */,[],469,2023,9,12,1,13,False,-119.0,2.0
470,1175021090,List of WWE personnel,2023-09-12 07:49:22,154285,,['wikieditor'],470,2023,9,12,1,7,False,-33.0,119.0
471,1175020423,List of WWE personnel,2023-09-12 07:41:56,154252,,['wikieditor'],471,2023,9,12,1,7,False,119.0,33.0
472,1175020081,List of WWE personnel,2023-09-12 07:37:35,154371,/* TKO board of directors */,['wikieditor'],472,2023,9,12,1,7,False,23.0,-119.0
473,1175020037,List of WWE personnel,2023-09-12 07:37:03,154394,The McMahon Family are no longer the principal owners of WWE following the formation of TKO Group holdings.,['wikieditor'],473,2023,9,12,1,7,False,1177.0,-23.0
474,1175013738,List of WWE personnel,2023-09-12 06:32:50,155571,"/* McMahon family */No longer the majority owner, since the Endeavor merger is finalized and they took control of WWE today.","['mobile edit', 'mobile web edit']",474,2023,9,12,1,6,False,20.0,-1177.0
475,1174997694,List of WWE personnel,2023-09-12 03:04:33,155591,/* Women's division */,"['mobile edit', 'mobile web edit']",475,2023,9,12,1,3,False,-227.0,-20.0
476,1174905262,List of WWE personnel,2023-09-11 13:27:25,155364,Undid revision 1174905215 by [[Special:Contributions/Miki1234568|Miki1234568]] ([[User talk:Miki1234568|talk]]),"['mw-undo', 'wikieditor']",476,2023,9,11,0,13,True,-4.0,227.0
477,1174905215,List of WWE personnel,2023-09-11 13:27:05,155360,/* Creative team */,"['mw-reverted', 'wikieditor']",477,2023,9,11,0,13,False,4.0,4.0
478,1174904998,List of WWE personnel,2023-09-11 13:24:39,155364,,['wikieditor'],478,2023,9,11,0,13,False,-33.0,-4.0
479,1174904693,List of WWE personnel,2023-09-11 13:21:06,155331,/* Creative team */,['wikieditor'],479,2023,9,11,0,13,False,-39.0,33.0
480,1174904633,List of WWE personnel,2023-09-11 13:20:32,155292,,['wikieditor'],480,2023,9,11,0,13,False,11.0,39.0
481,1174904539,List of WWE personnel,2023-09-11 13:19:37,155303,/* Senior management */,['wikieditor'],481,2023,9,11,0,13,False,-320.0,-11.0
482,1174904318,List of WWE personnel,2023-09-11 13:17:16,154983,/* Ambassadors */,['wikieditor'],482,2023,9,11,0,13,False,-49.0,320.0
483,1174903901,List of WWE personnel,2023-09-11 13:13:41,154934,/* Ambassadors */,['wikieditor'],483,2023,9,11,0,13,False,-49.0,49.0
484,1174903782,List of WWE personnel,2023-09-11 13:12:45,154885,/* Ambassadors */,['wikieditor'],484,2023,9,11,0,13,False,33.0,49.0
485,1174852252,List of WWE personnel,2023-09-11 02:55:30,154918,both are in the HOF,['wikieditor'],485,2023,9,11,0,2,False,-68.0,-33.0
486,1174785957,List of WWE personnel,2023-09-10 17:30:42,154850,,['wikieditor'],486,2023,9,10,6,17,False,-174.0,68.0
487,1174785743,List of WWE personnel,2023-09-10 17:29:02,154676,/* Women's division */,['wikieditor'],487,2023,9,10,6,17,False,111.0,174.0
488,1174725503,List of WWE personnel,2023-09-10 07:59:08,154787,"/* Men's division */ Houston Miller removed, as he has been released - describes himself on his social media as a former WWE wrestler.",['wikieditor'],488,2023,9,10,6,7,False,286.0,-111.0
489,1174673630,List of WWE personnel,2023-09-10 00:28:05,155073,/* Ambassadors */,['wikieditor'],489,2023,9,10,6,0,False,10.0,-286.0
490,1174673188,List of WWE personnel,2023-09-10 00:24:30,155083,The Dudley Boyz have signed WWE Legends Contracts!!!!,['wikieditor'],490,2023,9,10,6,0,False,-839.0,-10.0
491,1174671701,List of WWE personnel,2023-09-10 00:11:22,154244,WWE has officially moved Brooke to the NXT Roster on wwe.com,['wikieditor'],491,2023,9,10,6,0,False,-399.0,839.0
492,1174671448,List of WWE personnel,2023-09-10 00:09:29,153845,/* Women's division */,['wikieditor'],492,2023,9,10,6,0,False,399.0,399.0
493,1174150823,List of WWE personnel,2023-09-06 17:11:26,154244,"No such proof that ""Superstar Superfan"" even exists, and Wal3ooha has been long-discontinued.",['wikieditor'],493,2023,9,6,2,17,False,516.0,-399.0
494,1174001199,List of WWE personnel,2023-09-05 17:57:19,154760,/* Raw */[[WP: Not Broken]],"['mobile edit', 'mobile web edit', 'advanced mobile edit']",494,2023,9,5,1,17,False,13.0,-516.0
495,1173821255,List of WWE personnel,2023-09-04 16:28:44,154773,/* Men's division */,['wikieditor'],495,2023,9,4,0,16,False,1.0,-13.0
496,1173672169,List of WWE personnel,2023-09-03 20:25:00,154774,/* Men's division */,['wikieditor'],496,2023,9,3,6,20,False,-62.0,-1.0
497,1173627183,List of WWE personnel,2023-09-03 16:11:54,154712,,['wikieditor'],497,2023,9,3,6,16,False,-40.0,62.0
498,1173626619,List of WWE personnel,2023-09-03 16:07:39,154672,Sportskeeda is not a credible source,['wikieditor'],498,2023,9,3,6,16,False,398.0,40.0
499,1173544571,List of WWE personnel,2023-09-03 03:46:46,155070,/* Men's division */,['wikieditor'],499,2023,9,3,6,3,False,,-398.0
500,1210954606,United States,2024-02-29 03:36:42,281972,"An editir's warning note is correct: the terms ""liberal democracy"" and ""federation"" are called out twice and linked twice (in first and third paragraphs). This is definitely overkill. Adjusted both paragraphs to remove the repetition.","['mobile edit', 'mobile web edit']",500,2024,2,29,3,3,False,206.0,
501,1210942639,United States,2024-02-29 02:05:14,282178,removed the (imo) excessive use of dates in parentheses throughout the lead,['visualeditor'],501,2024,2,29,3,2,False,24.0,-206.0
502,1210865571,United States,2024-02-28 18:45:09,282202,Fixed a typo,['visualeditor'],502,2024,2,28,2,18,False,-3.0,-24.0
503,1210841769,United States,2024-02-28 16:15:06,282199,added 'Second Continental Congress' and a link to the Lee Resolution in lead,[],503,2024,2,28,2,16,False,-84.0,3.0
504,1210840872,United States,2024-02-28 16:10:15,282115,full years per Wikipedia style (MOS:DATERANGE),[],504,2024,2,28,2,16,False,-4.0,84.0
505,1210834521,United States,2024-02-28 15:34:45,282111,/* top */ {{duplication span|text=<!---why is  liberal democracy and republic mentioned and linked 2 times in the lead prose--->|date=February 2024}},['wikieditor'],505,2024,2,28,2,15,False,-139.0,4.0
506,1210746605,United States,2024-02-28 04:27:18,281972,More random [[WP: TRIVIA]] in an overstuffed lead. Woo!,['wikieditor'],506,2024,2,28,2,4,False,283.0,139.0
507,1210312025,United States,2024-02-26 00:52:16,282255,/* Revolution and expansion (1776–1861) */ delete 2 stray characters added in the confusion,[],507,2024,2,26,0,0,True,2.0,-283.0
508,1210311836,United States,2024-02-26 00:51:10,282257,"Referent: ""United States"" at start of paragraph. Not ""education,"" but ""higher education"". K-12 is mediocre.","['mobile edit', 'mobile web edit']",508,2024,2,26,0,0,False,2.0,-2.0
509,1210307896,United States,2024-02-26 00:26:11,282259,paragraph break,"['mobile edit', 'mobile web edit', 'visualeditor', 'advanced mobile edit']",509,2024,2,26,0,0,False,-2.0,-2.0
510,1210307763,United States,2024-02-26 00:25:19,282257,Undid revision 1210305287 by [[Special:Contributions/ShirtNShoesPls|ShirtNShoesPls]] ([[User talk:ShirtNShoesPls|talk]]) RV -- Ideological POV.,"['mw-undo', 'mobile edit', 'mobile web edit', 'wikieditor']",510,2024,2,26,0,0,True,7.0,2.0
511,1210307322,United States,2024-02-26 00:22:46,282264,Undid revision 1210305113 by [[Special:Contributions/ShirtNShoesPls|ShirtNShoesPls]] ([[User talk:ShirtNShoesPls|talk]]) -- RV.  Overwrought and polemical.,"['mw-undo', 'mobile edit', 'mobile web edit', 'wikieditor']",511,2024,2,26,0,0,True,131.0,-7.0
512,1210307040,United States,2024-02-26 00:20:46,282395,"/* Revolution and expansion (1776–1861) */Inserting transitional sentence. Again, [[California genocide]] is a Wikipedia article. No reason to suppress it in this one.","['mobile edit', 'mobile web edit']",512,2024,2,26,0,0,False,-102.0,-131.0
513,1210305287,United States,2024-02-26 00:09:34,282293,Settler colonialism is the type of colonialism,"['visualeditor', 'mw-reverted']",513,2024,2,26,0,0,False,-7.0,102.0
514,1210305113,United States,2024-02-26 00:08:35,282286,,"['visualeditor', 'mw-reverted']",514,2024,2,26,0,0,False,-131.0,7.0
515,1210302951,United States,2024-02-25 23:57:40,282155,"Undid revision 1210298818 by [[Special:Contributions/KlayCax|KlayCax]] ([[User talk:KlayCax|talk]])  -- @Klay: no, it was added by a different editor (that editor inserted a screed about all of U.S history as genocidal. Plus here, WP has a dedicated link,  [[Califonia genocide]].","['mw-undo', 'mobile edit', 'mobile web edit', 'wikieditor']",515,2024,2,25,6,23,True,-1122.0,131.0
516,1210298818,United States,2024-02-25 23:31:53,281033,"Using my 1 revert here. [[WP: ONUS]] is on adding this. (From what I can tell, this was only recently readded by ShirtNShoesPls, an editor already under an ANI dispute for POV-pushing until Sashi reinstated an outdated half decade old RFC.) There's no consensus that it was a genocide and many historians instead refer to it as mass murder/ethnic cleansing, et al. Mason Jones, Barnards.tar.gz, me, and others do not believe that this would be [[WP: NPOV]] wording. Discussing further on talk now.","['mw-undo', 'mw-reverted', 'wikieditor']",516,2024,2,25,6,23,True,1122.0,1122.0
517,1210296374,United States,2024-02-25 23:14:47,282155,Undid revision 1210295868 by [[Special:Contributions/KlayCax|KlayCax]] ([[User talk:KlayCax|talk]]) scalp bounties are not relevant in this general paragraph. i see no consensus on the talk page for your edit,"['mw-undo', 'mw-reverted', 'wikieditor']",517,2024,2,25,6,23,True,-1122.0,-1122.0
518,1210295868,United States,2024-02-25 23:11:08,281033,Per concerns of me (and multiple other editors) on the talk page. This is a minority viewpoint - or at the very least debated - within the current academic literature: https://online.ucpress.edu/ch/article-abstract/100/2/4/196102/The-California-Indian-Scalp-Bounty-MythEvidence-of,"['visualeditor', 'mw-reverted']",518,2024,2,25,6,23,False,1122.0,1122.0
519,1210289993,United States,2024-02-25 22:31:09,282155,/* Foreign relations */ Report got updated for 2024,['visualeditor'],519,2024,2,25,6,22,False,187.0,-1122.0
520,1210274966,United States,2024-02-25 20:54:08,282342,/* Revolution and expansion (1776–1861) */Fill out from sourceson.,"['mobile edit', 'mobile web edit']",520,2024,2,25,6,20,False,-80.0,-187.0
521,1210270476,United States,2024-02-25 20:26:55,282262,/* Contemporary (1991–present) */ Year no longer accurate as wording was changed,['wikieditor'],521,2024,2,25,6,20,False,0.0,80.0
522,1210265895,United States,2024-02-25 20:06:52,282262,/* Revolution and expansion (1776–1861) */ restore some info on the Gold Rush & California Genocide which were removed contrary to the 2018 RfC on the subject.  Perhaps more of the original sources should be added back?,[],522,2024,2,25,6,20,False,-934.0,0.0
523,1210262689,United States,2024-02-25 19:47:04,281328,Less wordy.,"['mobile edit', 'mobile web edit']",523,2024,2,25,6,19,False,5.0,934.0
524,1210261538,United States,2024-02-25 19:39:12,281333,"To avoid ""led"" twice in succession.","['mobile edit', 'mobile web edit']",524,2024,2,25,6,19,False,-1.0,-5.0
525,1210255658,United States,2024-02-25 19:04:10,281332,Removed double link in lead section.,['visualeditor'],525,2024,2,25,6,19,False,4.0,1.0
526,1210255132,United States,2024-02-25 19:01:15,281336,"Parentheses better for dates. Added World War I and Korea: If wars are mentioned in lede, these two can't be left out.","['mobile edit', 'mobile web edit']",526,2024,2,25,6,19,False,-323.0,-4.0
527,1210216303,United States,2024-02-25 15:04:54,281013,This is the date the stamp act was passed by the British parliament. The American colonies would not have heard news about it for at least another six weeks! So it cannot be the date of the start of the American revolution. There is no widely accepted start date for the American revolution,"['mobile edit', 'mobile web edit']",527,2024,2,25,6,15,False,114.0,323.0
528,1210112844,United States,2024-02-25 01:41:17,281127,Restoring lead that was painstakingly created through over a dozen RFC's. (And that needed consensus to be changed substantially.),['visualeditor'],528,2024,2,25,6,1,False,-608.0,-114.0
529,1210042625,United States,2024-02-24 18:45:29,280519,/* Fashion */ replaced primary source,"['visualeditor', 'editcheck-newreference']",529,2024,2,24,5,18,False,244.0,608.0
530,1209992242,United States,2024-02-24 13:40:23,280763,better fitting link,"['mobile edit', 'mobile web edit', 'visualeditor', 'advanced mobile edit']",530,2024,2,24,5,13,False,-10.0,-244.0
531,1209931072,United States,2024-02-24 05:53:23,280753,consistency,"['mobile edit', 'mobile web edit', 'visualeditor', 'advanced mobile edit']",531,2024,2,24,5,5,False,-1.0,10.0
532,1209930863,United States,2024-02-24 05:51:48,280752,/* Political parties */consistency,"['mobile edit', 'mobile web edit', 'advanced mobile edit']",532,2024,2,24,5,5,False,0.0,1.0
533,1209930690,United States,2024-02-24 05:50:32,280752,/* Immigration */consistency,"['mobile edit', 'mobile web edit', 'advanced mobile edit']",533,2024,2,24,5,5,False,0.0,0.0
534,1209930610,United States,2024-02-24 05:49:54,280752,/* Religion */consistency,"['mobile edit', 'mobile web edit', 'advanced mobile edit']",534,2024,2,24,5,5,False,1.0,0.0
535,1209679432,United States,2024-02-23 02:25:48,280753,/* Population */Better less wordy.,"['mobile edit', 'mobile web edit']",535,2024,2,23,4,2,False,38.0,-1.0
536,1209654527,United States,2024-02-22 23:40:47,280791,sp,['wikieditor'],536,2024,2,22,3,23,False,1.0,-38.0
537,1209654120,United States,2024-02-22 23:38:06,280792,sp,['wikieditor'],537,2024,2,22,3,23,False,0.0,-1.0
538,1209653836,United States,2024-02-22 23:35:48,280792,clr,['wikieditor'],538,2024,2,22,3,23,False,-5.0,0.0
539,1209653698,United States,2024-02-22 23:34:47,280787,update,['wikieditor'],539,2024,2,22,3,23,False,-129.0,5.0
540,1209603850,United States,2024-02-22 18:43:01,280658,per MOS:Transparency,"['mobile edit', 'mobile web edit', 'visualeditor', 'advanced mobile edit']",540,2024,2,22,3,18,False,0.0,129.0
541,1209603368,United States,2024-02-22 18:39:57,280658,differentiate between the two statements when sourcing them,"['mobile edit', 'mobile web edit', 'visualeditor', 'advanced mobile edit']",541,2024,2,22,3,18,False,0.0,0.0
542,1209602731,United States,2024-02-22 18:36:11,280658,/* Economy */moved image to corresponding paragraph which is about it,"['mobile edit', 'mobile web edit', 'advanced mobile edit']",542,2024,2,22,3,18,False,1.0,0.0
543,1209602433,United States,2024-02-22 18:34:12,280659,also here,"['mobile edit', 'mobile web edit', 'visualeditor', 'advanced mobile edit']",543,2024,2,22,3,18,False,0.0,-1.0
544,1209602217,United States,2024-02-22 18:32:45,280659,per MOS:Transparency,"['mobile edit', 'mobile web edit', 'visualeditor', 'advanced mobile edit']",544,2024,2,22,3,18,False,0.0,0.0
545,1209453418,United States,2024-02-22 00:15:44,280659,Undid revision 1209451643 by [[Special:Contributions/ShirtNShoesPls|ShirtNShoesPls]] ([[User talk:ShirtNShoesPls|talk]] -- Rv -- needs full discussion on Talk page.,"['mw-undo', 'mobile edit', 'mobile web edit', 'wikieditor']",545,2024,2,22,3,0,True,7.0,0.0
546,1209452871,United States,2024-02-22 00:12:22,280666,Undid revision 1209452228 by [[Special:Contributions/ShirtNShoesPls|ShirtNShoesPls]] ([[User talk:ShirtNShoesPls|talk]] -- Rv -- needs full discussion on Talk page.,"['mw-undo', 'mobile edit', 'mobile web edit', 'wikieditor']",546,2024,2,22,3,0,True,72.0,-7.0
547,1209452413,United States,2024-02-22 00:09:26,280738,"Undid revision 1209451521 by [[Special:Contributions/ShirtNShoesPls|ShirtNShoesPls]] ([[User talk:ShirtNShoesPls|talk]]) -- Rv, needs full discussion on Talk page","['mobile edit', 'mobile web edit', 'wikieditor']",547,2024,2,22,3,0,True,97.0,-72.0
548,1209452228,United States,2024-02-22 00:08:21,280835,There's a consensus that genocide occurred against Native Americans.,"['mobile edit', 'mobile web edit', 'visualeditor', 'mw-reverted']",548,2024,2,22,3,0,False,-72.0,-97.0
549,1209451643,United States,2024-02-22 00:05:03,280763,Specified which form of colonialism,"['mobile edit', 'mobile web edit', 'visualeditor', 'mw-reverted']",549,2024,2,22,3,0,False,-7.0,72.0
550,1209451521,United States,2024-02-22 00:04:24,280756,Native American genocide,"['mobile edit', 'mobile web edit', 'visualeditor']",550,2024,2,22,3,0,False,-97.0,7.0
551,1209320328,United States,2024-02-21 09:25:26,280659,/* Immigration */,['wikieditor'],551,2024,2,21,2,9,False,23.0,97.0
552,1209318829,United States,2024-02-21 09:12:57,280682,/* Government and politics */,['wikieditor'],552,2024,2,21,2,9,False,-52.0,-23.0
553,1209188987,United States,2024-02-20 18:51:47,280630,/* Mass media */Stylistic fix.,"['mobile edit', 'mobile web edit']",553,2024,2,20,1,18,False,1.0,52.0
554,1209187994,United States,2024-02-20 18:47:02,280631,"/* Sports */Order of most popular U.S. sports cited in first paragraph (American football, basketball, baseball, soccer, ice hockey) should match the order in second paragraph. The latter was out of order, as were the premier leagues. Recast.","['mobile edit', 'mobile web edit']",554,2024,2,20,1,18,False,102.0,-1.0
555,1209103704,United States,2024-02-20 09:18:29,280733,Format ref; deleting double spaces.,['wikieditor'],555,2024,2,20,1,9,False,40.0,-102.0
556,1209088562,United States,2024-02-20 07:09:28,280773,"/* Foreign relations */ Australia not in Asia, replace with I-P. Correct grammatical structure","['visualeditor-switched', 'wikieditor']",556,2024,2,20,1,7,False,-17.0,-40.0
557,1209070459,United States,2024-02-20 04:34:01,280756,/* Sports */,['visualeditor-wikitext'],557,2024,2,20,1,4,False,-11.0,17.0
558,1209070293,United States,2024-02-20 04:32:30,280745,/* Sports */,['visualeditor-wikitext'],558,2024,2,20,1,4,False,-42.0,11.0
559,1209069962,United States,2024-02-20 04:29:52,280703,/* Sports */,['visualeditor-wikitext'],559,2024,2,20,1,4,False,6.0,42.0
560,1209069795,United States,2024-02-20 04:28:15,280709,/* Sports */,['visualeditor-wikitext'],560,2024,2,20,1,4,False,-4.0,-6.0
561,1209069716,United States,2024-02-20 04:27:36,280705,/* Sports */,['visualeditor-wikitext'],561,2024,2,20,1,4,False,-6.0,4.0
562,1209069422,United States,2024-02-20 04:25:14,280699,/* Sports */,['visualeditor-wikitext'],562,2024,2,20,1,4,False,-96.0,6.0
563,1209064662,United States,2024-02-20 03:47:23,280603,/* Sports */,['visualeditor-wikitext'],563,2024,2,20,1,3,False,-32.0,96.0
564,1209064432,United States,2024-02-20 03:45:30,280571,/* Sports */,['visualeditor-wikitext'],564,2024,2,20,1,3,False,39.0,32.0
565,1209060641,United States,2024-02-20 03:15:32,280610,/* Education */,"['visualeditor', 'editcheck-newcontent']",565,2024,2,20,1,3,False,-1.0,-39.0
566,1209060321,United States,2024-02-20 03:13:17,280609,/* Economy */ link fits better,['visualeditor'],566,2024,2,20,1,3,False,0.0,1.0
567,1209029861,United States,2024-02-20 00:08:44,280609,/* Contemporary (1991–present) */ not American,['wikieditor'],567,2024,2,20,1,0,False,51.0,0.0
568,1208486971,United States,2024-02-17 18:40:30,280660,+link,"['mobile edit', 'mobile web edit', 'visualeditor', 'advanced mobile edit']",568,2024,2,17,5,18,False,-4.0,-51.0
569,1208459298,United States,2024-02-17 16:16:15,280656,"No, the paragraph was changed because it was repetitive (""global/ly"" used 4 times in succession). Also note proper usage is ""ranks high"" (see Collins Dictionary online, search word ""rank,"" number 4).","['mobile edit', 'mobile web edit']",569,2024,2,17,5,16,False,12.0,4.0
570,1208376480,United States,2024-02-17 07:47:47,280668,/* European colonization */ France is singlar,[],570,2024,2,17,5,7,False,2.0,-12.0
571,1208350189,United States,2024-02-17 04:59:29,280670,Clarify,[],571,2024,2,17,5,4,False,-18.0,-2.0
572,1208350054,United States,2024-02-17 04:58:39,280652,No consensus to unilaterally change the last paragraph.,[],572,2024,2,17,5,4,False,-184.0,18.0
573,1208281232,United States,2024-02-16 23:39:47,280468,"Fix. Antecedent for ""its"" is too distant.","['mobile edit', 'mobile web edit']",573,2024,2,16,4,23,False,-1.0,184.0
