,wiki_db,event_entity,event_type,event_timestamp,event_comment,event_user_id,event_user_text_historical,event_user_text,event_user_blocks_historical,event_user_blocks,event_user_groups_historical,event_user_groups,event_user_is_bot_by_historical,event_user_is_bot_by,event_user_is_created_by_self,event_user_is_created_by_system,event_user_is_created_by_peer,event_user_is_anonymous,event_user_registration_timestamp,event_user_creation_timestamp,event_user_first_edit_timestamp,event_user_revision_count,event_user_seconds_since_previous_revision,page_id,page_title_historical,page_title,page_namespace_historical,page_namespace_is_content_historical,page_namespace,page_namespace_is_content,page_is_redirect,page_is_deleted,page_creation_timestamp,page_first_edit_timestamp,page_revision_count,page_seconds_since_previous_revision,user_id,user_text_historical,user_text,user_blocks_historical,user_blocks,user_groups_historical,user_groups,user_is_bot_by_historical,user_is_bot_by,user_is_created_by_self,user_is_created_by_system,user_is_created_by_peer,user_is_anonymous,user_registration_timestamp,user_creation_timestamp,user_first_edit_timestamp,revision_id,revision_parent_id,revision_minor_edit,revision_deleted_parts,revision_deleted_parts_are_suppressed,revision_text_bytes,revision_text_bytes_diff,revision_text_sha1,revision_content_model,revision_content_format,revision_is_deleted_by_page_deletion,revision_deleted_by_page_deletion_timestamp,revision_is_identity_reverted,revision_first_identity_reverting_revision_id,revision_seconds_to_identity_revert,revision_is_identity_revert,revision_is_from_before_page_creation,revision_tags,unique_id,diffLast_revision_text_bytes,diffNext_revision_text_bytes
119,enwiki,revision,create,2023-10-01 00:00:09.0,"Bot clerking, archiving 3 threads, 6 pending requests remain.",16266655,Cyberbot I,Cyberbot I,,,"bot,templateeditor","bot,templateeditor","name,group","name,group",True,False,False,False,2012-02-10 01:56:06.0,2012-02-10 01:56:07.0,2012-02-10 01:58:02.0,1591016.0,6.0,59689745,Requests_for_page_protection/Increase,Requests_for_page_protection/Increase,4.0,False,4.0,False,False,False,2019-01-16 23:33:23.0,2019-01-16 23:33:23.0,96499.0,400.0,,,,,,,,,,,,,,,,,1177994972,1177994219,False,,False,3632.0,-1255.0,0rzvlsjrqqge1wfxse4r1w25tlyi3vg,,,False,,True,1182352552,2404238.0,False,False,,119,94.16733579572828,62.763994258765635
120,enwiki,revision,create,2023-10-01 00:00:10.0,That is ought to be deleted,45922183,Shaan Sengupta,Shaan Sengupta,,,extendedconfirmed,extendedconfirmed,,,True,False,False,False,2023-05-14 03:10:55.0,2023-05-14 03:10:56.0,2023-05-14 03:14:11.0,2956.0,191.0,72544179,Next_Indian_general_election_in_Kerala,Next_Indian_general_election_in_Kerala,0.0,True,0.0,True,False,False,2022-12-21 16:47:17.0,2022-12-21 16:47:17.0,143.0,31724.0,,,,,,,,,,,,,,,,,1177994974,1177932168,False,,False,9754.0,-13.0,t1vc5fgi2bfy6bm9n22zbm0comoldsn,,,False,,False,,,False,False,"mobile web edit,mobile edit",120,-168.55726872246697,76.15916701292987
121,enwiki,page,delete,2023-10-01 00:00:10.0,,4842600,Explicit,Explicit,,,"sysop,autoreviewer","autoreviewer,sysop",,,True,False,False,False,2007-07-11 22:38:49.0,2007-07-11 22:38:49.0,2007-07-11 22:51:39.0,,,64941798,Xm_music_lab.jpg,Xm_music_lab.jpg,7.0,False,7.0,False,,True,2020-08-15 08:53:51.0,2020-08-15 08:53:51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,,
122,enwiki,revision,create,2023-10-01 00:00:10.0,/* Bibliography */ add cat,422817,West Virginian,West Virginian,,,"autoreviewer,reviewer,extendedconfirmed","autoreviewer,extendedconfirmed,reviewer",,,False,False,False,False,2005-09-07 20:03:13.0,,2005-09-07 20:03:13.0,106537.0,211.0,65606115,James_Dillon_Armstrong,James_Dillon_Armstrong,0.0,True,0.0,True,False,False,2020-10-17 13:18:38.0,2020-10-17 13:18:38.0,45.0,7557.0,,,,,,,,,,,,,,,,,1177994975,1177981037,True,,False,40913.0,58.0,mi70yiloe7d9bdufuviaehzs99u13oa,,,False,,False,,,False,False,wikieditor,122,-319.44843141275373,-27358.389261744967
123,enwiki,page,delete,2023-10-01 00:00:10.0,,4842600,Explicit,Explicit,,,"sysop,autoreviewer","autoreviewer,sysop",,,True,False,False,False,2007-07-11 22:38:49.0,2007-07-11 22:38:49.0,2007-07-11 22:51:39.0,,,66880668,Zanzibar_revolution_graves2.JPG,Zanzibar_revolution_graves2.JPG,7.0,False,7.0,False,,True,2021-02-24 02:27:43.0,2021-02-24 02:27:43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,,
124,enwiki,revision,create,2023-10-01 00:00:10.0,"Bot clerking, archiving 3 threads, 6 pending requests remain.",16266655,Cyberbot I,Cyberbot I,,,"bot,templateeditor","bot,templateeditor","name,group","name,group",True,False,False,False,2012-02-10 01:56:06.0,2012-02-10 01:56:07.0,2012-02-10 01:58:02.0,1591017.0,1.0,59689766,Requests_for_page_protection/Edit,Requests_for_page_protection/Edit,4.0,False,4.0,False,False,False,2019-01-16 23:35:19.0,2019-01-16 23:35:19.0,5705.0,14577.0,,,,,,,,,,,,,,,,,1177994973,1177967644,False,,False,149.0,-709.0,c9bovh8bdh82wnufi1ezzg8mn8nclcp,,,False,,False,,,True,False,"mw-manual-revert,mw-reverted",124,99.63581257790922,99.66510080690477
125,enwiki,revision,create,2023-10-01 00:00:11.0,/* Progress chart */ updating,9475572,Dhtwiki,Dhtwiki,,,"extendedconfirmed,massmessage-sender","extendedconfirmed,massmessage-sender",,,True,False,False,False,2009-04-17 06:30:24.0,2009-04-17 06:30:27.0,2009-04-19 21:37:06.0,47214.0,298.0,74671336,WikiProject_Guild_of_Copy_Editors/Backlog_elimination_drives/September_2023,WikiProject_Guild_of_Copy_Editors/Backlog_elimination_drives/September_2023,4.0,False,4.0,False,False,False,2023-08-25 17:27:12.0,2023-08-25 17:27:12.0,740.0,942.0,,,,,,,,,,,,,,,,,1177994977,1177993296,False,,False,44491.0,-34.0,dd071z4b057lmvfmdpqz0rp29awuyzz,,,False,,False,,,False,False,wikieditor,125,-29759.731543624162,72.31045942817312
126,enwiki,revision,create,2023-10-01 00:00:11.0,Add: title. Changed bare reference to CS1/2. | [[:en:WP:UCB|Use this bot]]. [[:en:WP:DBUG|Report bugs]]. | Suggested by Superegz | [[Category:Video game gameplay]] | #UCB_Category 80/84,7903804,Citation bot,Citation bot,,,bot,bot,"name,group","name,group",False,False,True,False,2008-09-21 02:34:54.0,2008-09-21 02:34:56.0,2008-09-27 05:58:12.0,4441908.0,10.0,15628909,List_of_cooperative_video_games,List_of_cooperative_video_games,0.0,True,0.0,True,False,False,2008-02-06 21:45:47.0,2008-02-06 21:45:47.0,849.0,3926873.0,,,,,,,,,,,,,,,,,1177994979,1170669484,False,,False,160678.0,49.0,5hc7dc5zdvnabwydq2d52ee0gljwcmb,,,False,,False,,,False,False,,126,-261.14719830977054,-1261.4472123368919
127,enwiki,user,create,2023-10-01 00:00:11.0,,46638750,Rg...mea,Rg...mea,,,,,,,False,True,False,False,2023-10-01 00:00:11.0,2023-10-01 00:00:11.0,,,,,,,,,,,,,,,,,46638750,Rg...mea,Rg...mea,,,,,,,False,True,False,False,2023-10-01 00:00:11.0,2023-10-01 00:00:11.0,,,,,,,,,,,,,,,,,,,,127,,
128,enwiki,revision,create,2023-10-01 00:00:12.0,,36214752,Muttnick,Muttnick,,,extendedconfirmed,extendedconfirmed,,,True,False,False,False,2019-03-29 22:08:03.0,2019-03-29 22:08:05.0,2019-03-29 22:45:33.0,4429.0,1052.0,10589337,South_Carolina_Department_of_Transportation,South_Carolina_Department_of_Transportation,0.0,True,0.0,True,False,False,2007-04-11 04:06:02.0,2007-04-11 04:06:02.0,84.0,1052.0,,,,,,,,,,,,,,,,,1177994978,1177993075,False,,False,11802.0,-4.0,cys42ths2jjsaks5yzqfrsvjxbohfj1,,,False,,False,,,False,False,visualeditor,128,92.65487496732595,80.62037143467052
129,enwiki,revision,create,2023-10-01 00:00:12.0,"/*  Arsenal , AV , Brighton HA , Liverpool , Manchester C , Manchester Un , Newcastle , West Ham   */",38352494,Gasforth-2021,Gasforth-2021,,,extendedconfirmed,extendedconfirmed,,,True,False,False,False,2020-01-21 09:34:36.0,2020-01-21 09:34:37.0,2020-01-22 08:58:24.0,50885.0,323.0,72021191,Gasforth-2021/ENG,Gasforth-2021/ENG,2.0,False,2.0,False,False,False,2022-05-05 04:21:30.0,2022-10-16 13:47:20.0,4185.0,323.0,,,,,,,,,,,,,,,,,1177994983,1177994384,False,,False,60899.0,201.0,de1njzem98uzn7p7y2rq92nlst7g36s,,,False,,False,,,False,False,visualeditor-wikitext,129,-416.00576173529913,-108648.21428571429
130,enwiki,revision,create,2023-10-01 00:00:12.0,,1357080,Dyanega,Dyanega,,,"extendedmover,extendedconfirmed,autoreviewer,reviewer,rollbacker","autoreviewer,extendedconfirmed,extendedmover,reviewer,rollbacker",,,True,False,False,False,2006-05-01 20:20:47.0,2006-05-01 20:20:47.0,2006-05-01 23:36:12.0,35250.0,30.0,74949440,Dorcadion_kastekus,Dorcadion_kastekus,0.0,True,0.0,True,True,False,2023-09-30 23:57:12.0,2023-09-30 23:57:12.0,2.0,180.0,,,,,,,,,,,,,,,,,1177994980,1177994638,True,,False,56.0,-23.0,iz3yawafvn2nirdicgu94i0e4hqskcn,,,False,,False,,,False,False,wikieditor,130,99.90804446706842,99.8336452484924
131,enwiki,revision,create,2023-10-01 00:00:13.0,/* AFL */ COL v BL,20764880,4TheWynne,4TheWynne,,,"extendedconfirmed,reviewer,rollbacker","extendedconfirmed,reviewer,rollbacker",,,True,False,False,False,2014-02-12 04:47:14.0,2014-02-12 04:47:15.0,2014-02-12 04:53:01.0,38280.0,31.0,56466353,4TheWynne/Projects,4TheWynne/Projects,2.0,False,2.0,False,False,False,2018-02-01 07:17:10.0,2018-02-01 07:17:10.0,1438.0,31.0,,,,,,,,,,,,,,,,,1177994982,1177994913,True,,False,33663.0,0.0,mz58rr69ecag22asp5uj7hxrg6o1ky3,,,False,,False,,,False,False,wikieditor,131,-60012.5,-2974.246575342466
132,enwiki,revision,create,2023-10-01 00:00:13.0,"Removing reference to deleted [[Template:POTD protected/2023-08-31]]. If this bot is malfunctioning, please report it at [[User:AnomieBOT III/shutoff/POTDPageDeleter]]",20508333,AnomieBOT III,AnomieBOT III,,,"bot,sysop","bot,sysop","name,group","name,group",False,False,True,False,2014-01-07 03:39:53.0,2014-01-07 03:39:54.0,2014-02-26 13:51:59.0,35755.0,6912.0,74692121,POTD/2023-08-31,POTD/2023-08-31,10.0,False,10.0,False,False,False,2023-08-28 18:10:37.0,2023-08-28 18:10:37.0,4.0,2851016.0,,,,,,,,,,,,,,,,,1177994981,1172736093,False,,False,1095.0,-107.0,f7ua1tu7w1bxsd3dkoso4d7wec1qj7e,,,False,,False,,,False,False,,132,96.74717048391409,-210.19830028328613
133,enwiki,revision,create,2023-10-01 00:00:13.0,/* top */Added WikiProject template and [[WP:AWB/GF|General fixes]],15996738,BattyBot,BattyBot,,,bot,bot,"name,group","name,group",False,False,True,False,2011-12-30 00:06:00.0,2011-12-30 00:06:01.0,2011-12-30 00:11:47.0,1696900.0,12.0,58161305,Koroglu_Rahimov,Koroglu_Rahimov,1.0,False,1.0,False,False,False,2018-08-16 05:52:15.0,2018-08-16 05:52:15.0,9.0,57465203.0,,,,,,,,,,,,,,,,,1177994984,1058647916,False,,False,353.0,25.0,gug3wu33kfmtm015itoiytv9l3wkq4k,,,False,,False,,,False,False,"disambiguator-link-added,AWB",133,67.76255707762557,97.50934876173005
134,enwiki,revision,create,2023-10-01 00:00:14.0,"[[WP:AWB|Autowikibrowser]] cleanup, [[WP:AWB/T|typo(s) fixed]]: ’s → 's",9676078,I dream of horses,I dream of horses,,,"rollbacker,extendedmover,extendedconfirmed,autoreviewer,patroller,reviewer","autoreviewer,extendedconfirmed,extendedmover,patroller,reviewer,rollbacker",,,True,False,False,False,2009-05-13 20:36:29.0,2009-05-13 20:36:31.0,2009-05-13 20:46:38.0,547055.0,6.0,72796613,Useme,Useme,0.0,True,0.0,True,False,False,2023-01-19 22:20:11.0,2023-01-19 22:20:11.0,17.0,1894839.0,,,,,,,,,,,,,,,,,1177994985,1174531283,True,,False,14173.0,6.0,n0pkwyzz6jrks0b27sctsrwf5djnu9y,,,False,,False,,,False,False,AWB,134,-3915.014164305949,-1774.7354497354497
135,enwiki,revision,create,2023-10-01 00:00:15.0,Update logs for past 7 days,3455093,WP 1.0 bot,WP 1.0 bot,,,bot,bot,"name,group","name,group",True,False,False,False,2007-02-04 21:45:10.0,2007-02-04 21:45:10.0,2007-02-04 22:52:47.0,10069286.0,9.0,64068760,Version_1.0_Editorial_Team/A_Cappella_articles_by_quality_log,Version_1.0_Editorial_Team/A_Cappella_articles_by_quality_log,4.0,False,4.0,False,False,False,2020-05-26 00:00:33.0,2020-05-26 00:00:33.0,821.0,86399.0,,,,,,,,,,,,,,,,,1177994986,1177847914,False,,False,756.0,-442.0,q9s4qvexdp49lgss610qg4l30prvzlb,,,False,,False,,,False,False,,135,94.66591406194877,97.76179056754596
136,enwiki,revision,create,2023-10-01 00:00:15.0,,26557663,Mediocre Legacy,Mediocre Legacy,,,extendedconfirmed,extendedconfirmed,,,True,False,False,False,2015-10-18 22:21:37.0,2015-10-18 22:21:41.0,2015-12-08 16:16:21.0,230850.0,24.0,9671584,List_of_Aberdeen_F.C._seasons,List_of_Aberdeen_F.C._seasons,0.0,True,0.0,True,False,False,2007-02-23 16:56:55.0,2007-02-23 16:56:55.0,219.0,7533744.0,,,,,,,,,,,,,,,,,1177994987,1163613914,False,,False,33777.0,0.0,bzbdp74p4lnk0kfmeksqmu9gtj8gov5,,,False,,False,,,False,False,"advanced mobile edit,mobile web edit,mobile edit",136,-4367.857142857143,-97.38779803646564
137,enwiki,revision,create,2023-10-01 00:00:15.0,/* Professional career */,45763696,New poltics,New poltics,,,,,,,True,False,False,False,2023-04-16 23:23:48.0,2023-04-16 23:23:49.0,2023-04-25 23:22:05.0,8.0,265214.0,61412621,Makur_Maker,Makur_Maker,0.0,True,0.0,True,False,False,2019-07-31 23:39:24.0,2019-07-31 23:39:24.0,132.0,1040015.0,,,,,,,,,,,,,,,,,1177994990,1176019587,False,,False,17112.0,350.0,r44jyvlbk3s3gm136uwm2593p7wmtfa,,,False,,False,,,False,False,wikieditor,137,49.33830713207212,71.5089658846839
138,enwiki,revision,create,2023-10-01 00:00:16.0,/* Goalscorers */,,2804:1884:3C:5D6:D42B:8B2:5BD1:24BB,2804:1884:3C:5D6:D42B:8B2:5BD1:24BB,,,,,,,,,,True,,,,,,72645024,2023–24_Tottenham_Hotspur_F.C._season,2023–24_Tottenham_Hotspur_F.C._season,0.0,True,0.0,True,False,False,2023-01-02 10:22:22.0,2023-01-02 10:22:22.0,431.0,72.0,,,,,,,,,,,,,,,,,1177994988,1177994845,False,,False,60061.0,0.0,gx47bw54clbih4ck567mokfy1ln0hnz,,,False,,False,,,False,False,wikieditor,138,-250.9876110331931,-3162.411732753938
139,enwiki,revision,create,2023-10-01 00:00:17.0,/* Playing career */,,172.195.48.216,172.195.48.216,,,,,,,,,,True,,,,,,74875454,Jesse_McLean,Jesse_McLean,0.0,True,0.0,True,False,False,2023-09-21 16:15:22.0,2023-09-21 16:15:22.0,9.0,37.0,,,,,,,,,,,,,,,,,1177994989,1177994905,False,,False,1841.0,46.0,54t694xkxjkbvpcl1mw4b694qx5j6k9,,,False,,False,,,False,False,wikieditor,139,96.93478297064651,-1500.8695652173913
140,enwiki,revision,create,2023-10-01 00:00:18.0,Update logs for past 7 days,3455093,WP 1.0 bot,WP 1.0 bot,,,bot,bot,"name,group","name,group",True,False,False,False,2007-02-04 21:45:10.0,2007-02-04 21:45:10.0,2007-02-04 22:52:47.0,10069288.0,0.0,74801713,Version_1.0_Editorial_Team/AC/DC_articles_by_quality_log,Version_1.0_Editorial_Team/AC/DC_articles_by_quality_log,4.0,False,4.0,False,False,False,2023-09-12 00:00:22.0,2023-09-12 00:00:22.0,15.0,86398.0,,,,,,,,,,,,,,,,,1177994992,1177847923,False,,False,115.0,-3.0,0ie7onz26iittpvmuk82prz06q0fuzy,,,False,,False,,,False,False,,140,93.7533948940793,96.87159956474429
141,enwiki,revision,create,2023-10-01 00:00:18.0,removed [[Category:Expatriate volleyball players in Bulgariai]]; added [[Category:Expatriate volleyball players in Bulgaria]] using [[WP:HC|HotCat]],29077096,Crowsus,Crowsus,,,"extendedconfirmed,rollbacker,autoreviewer","autoreviewer,extendedconfirmed,rollbacker",,,True,False,False,False,2016-09-01 00:26:56.0,2016-09-01 00:26:58.0,2016-09-01 00:39:44.0,289978.0,83.0,64788134,Stefano_Patriarca,Stefano_Patriarca,0.0,True,0.0,True,False,False,2017-01-24 16:20:34.0,2020-08-08 20:44:49.0,10.0,83.0,,,,,,,,,,,,,,,,,1177994993,1177994821,False,,False,3676.0,-1.0,02kae36usu72d5iii4cb69mcjgctopv,,,False,,False,,,True,False,mw-manual-revert,141,-3096.5217391304345,23.12839815976579
142,enwiki,revision,create,2023-10-01 00:00:18.0,Update logs for past 7 days,3455093,WP 1.0 bot,WP 1.0 bot,,,bot,bot,"name,group","name,group",True,False,False,False,2007-02-04 21:45:10.0,2007-02-04 21:45:10.0,2007-02-04 22:52:47.0,10069287.0,3.0,70570682,Version_1.0_Editorial_Team/20th_Century_Studios_articles_by_quality_log,Version_1.0_Editorial_Team/20th_Century_Studios_articles_by_quality_log,4.0,False,4.0,False,False,False,2022-04-19 01:57:08.0,2022-04-19 01:57:08.0,504.0,86400.0,,,,,,,,,,,,,,,,,1177994991,1177847922,False,,False,4782.0,87.0,tvn2yjo8z5ub0p1lv7rzbwhrvux0nof,,,False,,False,,,False,False,,142,-30.087051142546244,68.29963539940339
143,enwiki,revision,create,2023-10-01 00:00:20.0,Expand the article with information from Dinsmoor. Evidence from the more recent works (mainly on sculpture) to follow,90542,Furius,Furius,,,"autoreviewer,extendedconfirmed","autoreviewer,extendedconfirmed",,,False,False,False,False,2004-08-20 09:46:51.0,,2004-08-20 09:46:51.0,19302.0,991.0,9819471,Temple_of_Ares,Temple_of_Ares,0.0,True,0.0,True,False,False,2007-03-03 00:14:28.0,2007-03-03 00:14:28.0,83.0,14645.0,,,,,,,,,,,,,,,,,1177994994,1177967529,False,,False,15085.0,9570.0,a7ia8scqs7v0v8b2a7gw04h96gsc1ha,,,False,,False,,,False,False,wikieditor,143,-215.4537850271853,-656.140350877193
144,enwiki,revision,create,2023-10-01 00:00:20.0,Update logs for past 7 days,3455093,WP 1.0 bot,WP 1.0 bot,,,bot,bot,"name,group","name,group",True,False,False,False,2007-02-04 21:45:10.0,2007-02-04 21:45:10.0,2007-02-04 22:52:47.0,10069289.0,2.0,29145325,Version_1.0_Editorial_Team/Abkhazia_articles_by_quality_log,Version_1.0_Editorial_Team/Abkhazia_articles_by_quality_log,4.0,False,4.0,False,False,False,2010-10-10 21:45:18.0,2010-10-10 21:45:18.0,1058.0,259194.0,,,,,,,,,,,,,,,,,1177994995,1177530379,False,,False,1995.0,637.0,g86msp9lhg65w96x6ob2c3ybthrn7jz,,,False,,False,,,False,False,,144,86.77494199535964,97.99658565977104
145,enwiki,revision,create,2023-10-01 00:00:21.0,/* Week 5 */,14569921,Waluigithewalrus,Waluigithewalrus,,,extendedconfirmed,extendedconfirmed,,,True,False,False,False,2011-05-12 22:41:32.0,2011-05-12 22:41:33.0,2011-05-12 22:51:40.0,10857.0,92.0,73284297,2023_Sun_Belt_Conference_football_season,2023_Sun_Belt_Conference_football_season,0.0,True,0.0,True,False,False,2023-03-14 02:06:30.0,2023-03-14 02:06:30.0,118.0,12013.0,,,,,,,,,,,,,,,,,1177994997,1177972672,False,,False,99580.0,24.0,02ljl599ffcio00xxwaehjuja1y91e0,,,False,,False,,,False,False,wikieditor,145,-4891.478696741854,-37763.11787072243
146,enwiki,revision,create,2023-10-01 00:00:21.0,added citation,46549742,Jl306,Jl306,,,,,,,True,False,False,False,2023-09-14 16:03:31.0,2023-09-14 16:03:32.0,2023-09-14 16:04:52.0,8.0,43.0,74949448,Jl306/be_bold,Jl306/be_bold,2.0,False,2.0,False,False,False,2023-09-30 23:58:20.0,2023-09-30 23:58:20.0,4.0,43.0,,,,,,,,,,,,,,,,,1177994996,1177994900,False,,False,263.0,202.0,i1plxi6ynd4dnr13bzlqsk615plyjqg,,,False,,False,,,False,False,"editcheck-newreference,visualeditor",146,99.73589074111267,97.14316749945688
147,enwiki,revision,create,2023-10-01 00:00:21.0,Copying assessment table to wiki.,3455093,WP 1.0 bot,WP 1.0 bot,,,bot,bot,"name,group","name,group",True,False,False,False,2007-02-04 21:45:10.0,2007-02-04 21:45:10.0,2007-02-04 22:52:47.0,10069290.0,1.0,37324927,WP_1.0_bot/Tables/Project/Abkhazia,WP_1.0_bot/Tables/Project/Abkhazia,2.0,False,2.0,False,False,False,2012-10-15 01:07:34.0,2012-10-15 01:07:34.0,441.0,259196.0,,,,,,,,,,,,,,,,,1177994999,1177530374,False,,False,9206.0,0.0,r2ufzly4iiq3q5ey13m4ow9wci2emh3,,,False,,False,,,False,False,,147,-3400.380228136882,91.69837863184664
148,enwiki,revision,create,2023-10-01 00:00:21.0,Aidan9382-Bot moved page [[Talk:Rhodesian Bush War/Archive 1]] to [[Talk:Zimbabwean War of Independence/Archive 1]]: Relocating subpage under new page title,43599557,Aidan9382-Bot,Aidan9382-Bot,,,bot,bot,"name,group","name,group",False,False,True,False,2022-03-23 07:52:21.0,2022-03-23 07:52:22.0,2022-03-24 18:50:44.0,3372.0,10799.0,20877451,Rhodesian_Bush_War/Archive_1,Zimbabwean_War_of_Independence/Archive_1,1.0,False,1.0,False,False,False,2008-12-29 12:42:08.0,2008-12-29 12:42:08.0,4.0,17242624.0,,,,,,,,,,,,,,,,,1177994998,1144747585,True,,False,110894.0,0.0,ilec3t7f5b64ahnwhinfcizh7yz5sdz,,,False,,False,,,True,False,,148,-1104.5839669780578,-104516.98113207547
149,enwiki,page,move,2023-10-01 00:00:22.0,,43599557,Aidan9382-Bot,Aidan9382-Bot,,,bot,bot,"name,group","name,group",False,False,True,False,2022-03-23 07:52:21.0,2022-03-23 07:52:22.0,2022-03-24 18:50:44.0,,,20877451,Zimbabwean_War_of_Independence/Archive_1,Zimbabwean_War_of_Independence/Archive_1,1.0,False,1.0,False,False,False,2008-12-29 12:42:08.0,2008-12-29 12:42:08.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,,
150,enwiki,revision,create,2023-10-01 00:00:22.0,Aidan9382-Bot moved page [[Talk:Rhodesian Bush War/Archive 1]] to [[Talk:Zimbabwean War of Independence/Archive 1]]: Relocating subpage under new page title,43599557,Aidan9382-Bot,Aidan9382-Bot,,,bot,bot,"name,group","name,group",False,False,True,False,2022-03-23 07:52:21.0,2022-03-23 07:52:22.0,2022-03-24 18:50:44.0,3373.0,1.0,74949457,Rhodesian_Bush_War/Archive_1,Rhodesian_Bush_War/Archive_1,1.0,False,1.0,False,True,False,2023-10-01 00:00:22.0,2023-10-01 00:00:22.0,1.0,,,,,,,,,,,,,,,,,,1177995001,0,False,,False,106.0,106.0,89nnevdwq72prvhcynyfwz3u1esr6x8,,,False,,False,,,False,False,mw-new-redirect,150,99.90441322343861,99.2016268735407
151,enwiki,revision,create,2023-10-01 00:00:22.0,detail,9218062,Kyteto,Kyteto,,,extendedconfirmed,extendedconfirmed,,,True,False,False,False,2009-03-15 01:39:14.0,2009-03-15 01:39:15.0,2009-03-15 01:40:45.0,35922.0,4312.0,22510630,Plasser_&_Theurer,Plasser_&_Theurer,0.0,True,0.0,True,False,False,2009-04-21 17:51:51.0,2009-04-21 17:51:51.0,95.0,4312.0,,,,,,,,,,,,,,,,,1177995000,1177987161,False,,False,13277.0,1394.0,95yj2rqsd58s0dgjdrq3lcsem50a6z8,,,False,,False,,,False,False,wikieditor,151,-12425.471698113208,-66285.0
152,enwiki,revision,create,2023-10-01 00:00:22.0,Resetting the clock,11745509,DYKUpdateBot,DYKUpdateBot,,,"bot,sysop","bot,sysop","name,group","name,group",False,False,True,False,2010-02-21 03:07:51.0,2010-02-21 03:07:54.0,2010-02-22 05:58:44.0,237232.0,20.0,22939069,Did_you_know/Next_update/Time,Did_you_know/Next_update/Time,10.0,False,10.0,False,False,False,2009-05-25 01:08:48.0,2009-05-25 01:08:48.0,11218.0,86399.0,,,,,,,,,,,,,,,,,1177995002,1177847936,False,,False,20.0,0.0,cqoa2w6fqrl55067db4abmxylbakkj2,,,False,,False,,,False,False,,152,99.84936356104541,99.98856482884408
153,enwiki,page,create,2023-10-01 00:00:22.0,,43599557,Aidan9382-Bot,Aidan9382-Bot,,,bot,bot,"name,group","name,group",False,False,True,False,2022-03-23 07:52:21.0,2022-03-23 07:52:22.0,2022-03-24 18:50:44.0,,,74949457,Rhodesian_Bush_War/Archive_1,Rhodesian_Bush_War/Archive_1,1.0,False,1.0,False,True,False,2023-10-01 00:00:22.0,2023-10-01 00:00:22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153,,
154,enwiki,revision,create,2023-10-01 00:00:23.0,[[WP:Bots|Bot]] · [[User:EarwigBot#Task 2|Task 2]] · Updating statistics for [[WP:WPAFC|WikiProject Articles for creation]].,9563533,EarwigBot,EarwigBot,,,bot,bot,"name,group","name,group",False,False,True,False,2009-04-28 22:00:32.0,2009-04-28 22:00:34.0,2010-02-28 04:24:09.0,366319.0,3596.0,61381960,AfC_statistics/pending,AfC_statistics/pending,10.0,False,10.0,False,False,False,2019-07-28 06:02:14.0,2019-07-28 06:02:14.0,34420.0,3605.0,,,,,,,,,,,,,,,,,1177995012,1177988598,True,,False,174899.0,-2.0,4yrgrg9439mahum2ukxfq8tako2bcen,,,False,,False,,,False,False,,154,-874395.0000000001,-151986.08695652173
155,enwiki,revision,create,2023-10-01 00:00:23.0,Update logs for past 7 days,3455093,WP 1.0 bot,WP 1.0 bot,,,bot,bot,"name,group","name,group",True,False,False,False,2007-02-04 21:45:10.0,2007-02-04 21:45:10.0,2007-02-04 22:52:47.0,10069291.0,2.0,15521756,Version_1.0_Editorial_Team/Abu_Dhabi_articles_by_quality_log,Version_1.0_Editorial_Team/Abu_Dhabi_articles_by_quality_log,4.0,False,4.0,False,False,False,2008-01-31 19:29:34.0,2008-01-31 19:29:34.0,2678.0,86402.0,,,,,,,,,,,,,,,,,1177995007,1177847928,False,,False,115.0,-3.0,0ie7onz26iittpvmuk82prz06q0fuzy,,,False,,False,,,False,False,,155,99.93424776585343,98.58007161377948
156,enwiki,revision,create,2023-10-01 00:00:23.0,convert special characters found by [[Wikipedia:Typo Team/moss]] (via [[WP:JWB]]),57939,Beland,Beland,,,"sysop,autoreviewer","autoreviewer,sysop",,,False,False,False,False,2004-04-06 02:05:16.0,,2004-04-06 02:05:16.0,184429.0,22.0,152323,Babylonian_cuneiform_numerals,Babylonian_cuneiform_numerals,0.0,True,0.0,True,False,False,2002-11-27 09:30:04.0,2002-11-27 09:30:04.0,435.0,468047.0,,,,,,,,,,,,,,,,,1177995006,1177028240,True,,False,8099.0,-10.0,g1ysccxvff8zl504bjdk6msgau8cik3,,,False,,False,,,False,False,,156,-6942.608695652174,-6277.165354330709
157,enwiki,page,delete,2023-10-01 00:00:23.0,,4842600,Explicit,Explicit,,,"sysop,autoreviewer","autoreviewer,sysop",,,True,False,False,False,2007-07-11 22:38:49.0,2007-07-11 22:38:49.0,2007-07-11 22:51:39.0,,,74854578,Orphaned_non-free_use_Wikipedia_files_as_of_23_September_2023,Orphaned_non-free_use_Wikipedia_files_as_of_23_September_2023,14.0,False,14.0,False,,True,2023-09-18 23:38:38.0,2023-09-18 23:38:38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,,
